song_id,hot
166846,2
166848,2
90283,2
90288,2
16969,2
16962,2
118996,2
118992,2
54686,2
54689,2
211660,2
211661,2
251862,2
49399,2
160031,2
160036,2
160034,2
115062,2
115065,2
175773,2
35064,2
221101,2
130432,2
110504,2
27038,2
61498,2
165781,2
165780,2
32599,2
78934,2
56467,2
98637,2
140697,2
189332,2
21867,2
308958,2
261536,2
169848,2
99940,2
199356,2
104765,2
104761,2
104763,2
53943,2
105410,2
133319,2
133318,2
198401,2
198402,2
4382,2
108228,2
295336,2
271582,2
78162,2
177849,2
177840,2
184123,2
182985,2
279964,2
185298,2
185296,2
185294,2
185293,2
185291,2
87895,2
124082,2
124086,2
42363,2
42361,2
42365,2
42368,2
125710,2
184915,2
202895,2
202891,2
275487,2
179655,2
179652,2
178527,2
178526,2
207115,2
207114,2
207118,2
17958,2
17951,2
94923,2
252218,2
252212,2
252211,2
212418,2
117772,2
117771,2
150670,2
81738,2
57208,2
197423,2
197422,2
148643,2
260172,2
347505,2
125928,2
196770,2
186661,2
196773,2
112657,2
112655,2
198393,2
115385,2
131622,2
92548,2
92547,2
66261,2
187130,2
187133,2
24240,2
136162,2
72048,2
136165,2
73795,2
73793,2
79541,2
79548,2
130579,2
130572,2
93632,2
303190,2
303194,2
303196,2
60887,2
60886,2
23979,2
214831,2
214835,2
65901,2
65900,2
139241,2
30676,2
277883,2
277886,2
147962,2
147961,2
138118,2
86455,2
108423,2
108427,2
18308,2
76489,2
343153,2
40071,2
182825,2
86490,2
86492,2
85902,2
85906,2
109776,2
109779,2
206552,2
31500,2
255009,2
119000,2
29469,2
119809,2
43756,2
154178,2
81105,2
119806,2
119804,2
254372,2
244761,2
218138,2
20156,2
62362,2
50625,2
237590,2
237593,2
125493,2
125491,2
305259,2
59730,2
84244,2
247231,2
170852,2
247239,2
206595,2
131836,2
341802,2
243809,2
90441,2
126140,2
126143,2
94880,2
94888,2
207091,2
114366,2
114361,2
114363,2
114362,2
345340,2
162806,2
289763,2
118700,2
61041,2
46889,2
262415,2
65290,2
195765,2
207079,2
215673,2
46886,2
266242,2
266240,2
38832,2
221813,2
38834,2
150734,2
64521,2
64526,2
190603,2
190606,2
148564,2
78539,2
78534,2
91112,2
91118,2
355816,2
186149,2
186147,2
144906,2
137111,2
137114,2
136643,2
66385,2
143489,2
143484,2
79661,2
79669,2
82498,2
194609,2
194601,2
31071,2
31073,2
221021,2
117840,2
117847,2
208073,2
208072,2
208079,2
75800,2
230909,2
32757,2
165541,2
165544,2
46842,2
4466,2
200202,2
200204,2
139166,2
139167,2
139163,2
41266,2
41263,2
36181,2
218236,2
166014,2
204236,2
204233,2
204232,2
248265,2
71273,2
71276,2
71274,2
33009,2
33005,2
123352,2
123351,2
99320,2
86559,2
86555,2
37635,2
189246,2
83005,2
83001,2
178958,2
178959,2
46849,2
178954,2
178955,2
13974,2
54222,2
155100,2
195781,2
173045,2
195787,2
276427,2
311355,2
120076,2
236562,2
21164,2
159136,2
159134,2
125510,2
310003,2
310001,2
53001,2
10615,2
10614,2
63018,2
164947,2
62445,2
164948,2
62440,2
13148,2
20694,2
51915,2
213958,2
213956,2
193022,2
193021,2
193020,2
193028,2
351391,2
351390,2
351392,2
169287,2
169285,2
111182,2
50720,2
92113,2
92116,2
283075,2
283077,2
61369,2
61364,2
192370,2
304360,2
304364,2
197823,2
93241,2
93240,2
209263,2
209262,2
209261,2
96141,2
96140,2
102859,2
102854,2
102857,2
102853,2
251749,2
251741,2
251740,2
251743,2
199685,2
199684,2
199687,2
199680,2
199683,2
199682,2
199689,2
191052,2
97237,2
97233,2
250378,2
26508,2
335770,2
335775,2
137094,2
114393,2
26501,2
112094,2
223520,2
223525,2
211145,2
30262,2
31131,2
143566,2
272367,2
181903,2
94008,2
32659,2
121237,2
313622,2
182297,2
327682,2
327684,2
249477,2
249478,2
249479,2
70065,2
70066,2
134183,2
122769,2
118734,2
122763,2
122764,2
122765,2
237146,2
36023,2
84676,2
12943,2
12941,2
323222,2
123493,2
123496,2
126513,2
127643,2
103375,2
94236,2
87593,2
215207,2
193103,2
46014,2
152948,2
46010,2
46011,2
152940,2
152947,2
152945,2
63696,2
236488,2
212962,2
212965,2
26960,2
26964,2
49959,2
96897,2
168455,2
168459,2
151628,2
151623,2
160669,2
151627,2
178003,2
178006,2
144255,2
222946,2
129080,2
129087,2
169325,2
119073,2
150970,2
150975,2
221415,2
221410,2
117430,2
191128,2
154737,2
25600,2
25601,2
25607,2
292288,2
24956,2
75456,2
165935,2
116747,2
116746,2
116742,2
58832,2
144748,2
36554,2
63860,2
63862,2
30985,2
30984,2
71601,2
9731,2
30183,2
251094,2
76376,2
9735,2
107606,2
37204,2
231440,2
146923,2
146925,2
146927,2
108915,2
50276,2
187652,2
150153,2
239614,2
136480,2
136481,2
136486,2
136487,2
103609,2
185024,2
185022,2
124632,2
135177,2
135178,2
6690,2
121374,2
182554,2
236134,2
182552,2
25484,2
45252,2
133793,2
133792,2
164517,2
138418,2
138416,2
14213,2
254867,2
254866,2
254863,2
254861,2
254869,2
129719,2
137944,2
129711,2
47646,2
47644,2
217504,2
217506,2
8280,2
82398,2
82394,2
82392,2
127612,2
153931,2
197317,2
46196,2
96515,2
96517,2
97641,2
97640,2
97645,2
27475,2
102403,2
102400,2
27479,2
27956,2
186198,2
191485,2
191483,2
191480,2
210621,2
210620,2
186370,2
146328,2
179253,2
169314,2
291889,2
159234,2
68480,2
115114,2
115110,2
160146,2
160141,2
77331,2
73107,2
270769,2
189702,2
111341,2
189708,2
110434,2
110436,2
110431,2
110438,2
130328,2
32286,2
32287,2
32285,2
32282,2
32288,2
100826,2
100825,2
98700,2
57683,2
39959,2
26276,2
26278,2
181878,2
181870,2
106054,2
106057,2
133007,2
133006,2
133004,2
133003,2
347981,2
18199,2
92499,2
238044,2
29958,2
40688,2
40681,2
239793,2
239798,2
136561,2
234012,2
177937,2
88460,2
269700,2
89987,2
30309,2
324408,2
43569,2
56066,2
46421,2
46427,2
45194,2
45199,2
254589,2
80049,2
101863,2
163149,2
163148,2
139646,2
203474,2
203475,2
7376,2
7375,2
59164,2
164494,2
164491,2
48836,2
123653,2
123651,2
142316,2
207203,2
189407,2
138270,2
127082,2
127080,2
283381,2
256513,2
202447,2
202443,2
40154,2
219123,2
219122,2
56244,2
56245,2
57117,2
14076,2
52095,2
52097,2
52096,2
293780,2
305608,2
21206,2
197515,2
315304,2
197510,2
113670,2
36926,2
36923,2
265987,2
148733,2
132224,2
132226,2
132227,2
132222,2
129717,2
198269,2
29665,2
29668,2
78788,2
194897,2
194892,2
194891,2
145849,2
187009,2
61445,2
38769,2
28130,2
3846,2
38929,2
76741,2
204806,2
130489,2
130480,2
51752,2
93522,2
41433,2
230721,2
135509,2
135507,2
134676,2
146761,2
139334,2
139333,2
271930,2
218466,2
232539,2
232538,2
317784,2
226141,2
41455,2
41454,2
159793,2
202234,2
219734,2
112431,2
233661,2
89678,2
108517,2
89674,2
89677,2
38117,2
205957,2
205952,2
205958,2
155797,2
155795,2
206420,2
39248,2
206425,2
173677,2
252196,2
173678,2
84964,2
84962,2
240883,2
252191,2
240889,2
169271,2
81218,2
81214,2
157084,2
58110,2
58118,2
53693,2
53697,2
176908,2
176903,2
77837,2
122402,2
122404,2
77835,2
77833,2
77830,2
77831,2
179689,2
179686,2
179685,2
59642,2
192528,2
123752,2
123750,2
253189,2
307371,2
9859,2
50574,2
89886,2
127129,2
127122,2
114291,2
114294,2
118673,2
118671,2
51223,2
120478,2
120479,2
151917,2
151916,2
98351,2
98353,2
64419,2
64417,2
64410,2
293426,2
36882,2
236379,2
191649,2
191648,2
191647,2
227180,2
197492,2
197494,2
224375,2
190114,2
108283,2
108282,2
4323,2
132385,2
132384,2
225120,2
188688,2
216207,2
140029,2
109153,2
140020,2
109158,2
109159,2
177502,2
177501,2
177504,2
92597,2
92590,2
92591,2
240716,2
38538,2
43933,2
43937,2
200518,2
200519,2
200514,2
200515,2
327011,2
172730,2
172020,2
172027,2
70294,2
70292,2
41398,2
87338,2
84449,2
84440,2
84443,2
33315,2
76438,2
30664,2
30660,2
76430,2
208873,2
238280,2
37120,2
207635,2
206588,2
69848,2
13809,2
13804,2
13806,2
108500,2
99340,2
127450,2
82466,2
120106,2
120107,2
60574,2
254253,2
124378,2
124371,2
99316,2
215097,2
124377,2
225030,2
62429,2
88780,2
52442,2
52443,2
17275,2
88786,2
10723,2
163384,2
127556,2
64386,2
64383,2
268334,2
125422,2
175423,2
58098,2
158730,2
158731,2
154682,2
154681,2
44401,2
112978,2
11896,2
20188,2
237549,2
242409,2
67651,2
97952,2
97951,2
97957,2
97954,2
129215,2
111697,2
111694,2
72123,2
92207,2
92201,2
119069,2
50438,2
51380,2
51381,2
123395,2
197915,2
197918,2
220554,2
220555,2
220553,2
146337,2
146336,2
54511,2
340755,2
340754,2
54515,2
319390,2
54519,2
210306,2
6837,2
311325,2
171202,2
8002,2
33669,2
54525,2
33665,2
68367,2
112787,2
68368,2
129381,2
108128,2
108126,2
76147,2
76146,2
337483,2
337482,2
35233,2
103892,2
103891,2
103890,2
103898,2
130644,2
43875,2
43876,2
43871,2
43872,2
128870,2
128874,2
62558,2
20800,2
85612,2
71282,2
71285,2
291026,2
237036,2
36158,2
133522,2
133523,2
175886,2
104153,2
296552,2
129981,2
123389,2
8016,2
8015,2
126607,2
126609,2
126608,2
88706,2
16061,2
94307,2
43687,2
215114,2
152836,2
152834,2
96921,2
46301,2
45654,2
45659,2
80361,2
80362,2
80365,2
80368,2
80369,2
167871,2
90101,2
17387,2
8842,2
179449,2
179448,2
67594,2
67598,2
67599,2
267889,2
267884,2
29590,2
151715,2
168528,2
151719,2
151718,2
91475,2
91473,2
178714,2
145590,2
96795,2
114052,2
114057,2
114055,2
221526,2
221524,2
253150,2
74030,2
61305,2
27392,2
117504,2
117507,2
98598,2
65475,2
217712,2
102889,2
70641,2
102883,2
58940,2
71513,2
106649,2
106648,2
106642,2
113333,2
113332,2
113330,2
230084,2
248928,2
278736,2
30291,2
107115,2
107110,2
238679,2
238672,2
238673,2
72270,2
127828,2
192097,2
218959,2
218953,2
218952,2
218950,2
12230,2
17603,2
124705,2
124707,2
86861,2
233974,2
233978,2
169256,2
46675,2
139075,2
139077,2
163771,2
121285,2
236223,2
125075,2
125074,2
125077,2
125076,2
125079,2
817,2
178796,2
291185,2
138306,2
138302,2
138309,2
164200,2
40204,2
14325,2
14328,2
163998,2
287984,2
287985,2
66958,2
160456,2
160453,2
157831,2
252177,2
48859,2
48853,2
179452,2
96606,2
117296,2
117297,2
201216,2
201210,2
81716,2
117588,2
157038,2
157034,2
102571,2
116164,2
102578,2
117583,2
268674,2
332155,2
275722,2
80441,2
142738,2
167939,2
58401,2
156348,2
156345,2
22427,2
156341,2
59565,2
59562,2
143064,2
107057,2
107058,2
188547,2
188540,2
189639,2
189635,2
77242,2
77288,2
68011,2
190749,2
94375,2
114153,2
313725,2
160129,2
181446,2
100910,2
56641,2
130211,2
130217,2
93391,2
27213,2
185633,2
185634,2
98416,2
98414,2
98412,2
98410,2
189322,2
98418,2
113276,2
241861,2
113279,2
3474,2
134443,2
134446,2
249950,2
299149,2
299148,2
299141,2
40599,2
202088,2
89025,2
89026,2
89020,2
170390,2
225601,2
225606,2
269197,2
218856,2
218857,2
47069,2
47067,2
231495,2
127984,2
184347,2
177629,2
39057,2
247990,2
135184,2
46736,2
46733,2
186479,2
162300,2
162308,2
235495,2
200018,2
48712,2
324497,2
285285,2
349915,2
256275,2
45283,2
255562,2
179834,2
216433,2
12894,2
151320,2
151325,2
22610,2
160796,2
160795,2
160798,2
196376,2
95871,2
104217,2
104211,2
25345,2
99068,2
120226,2
120222,2
117154,2
117153,2
117152,2
269466,2
269464,2
269462,2
187576,2
53218,2
113706,2
63562,2
63567,2
117538,2
71944,2
71941,2
197609,2
220824,2
220828,2
225373,2
196559,2
66009,2
66008,2
136347,2
180697,2
177399,2
177398,2
92722,2
177390,2
187313,2
346243,2
24897,2
308097,2
135615,2
135617,2
100893,2
100890,2
130390,2
270757,2
93456,2
329609,2
172279,2
172270,2
39981,2
200786,2
203259,2
284068,2
334175,2
33589,2
33587,2
33585,2
33582,2
202123,2
5598,2
89784,2
89786,2
38208,2
174862,2
153650,2
300574,2
155486,2
82632,2
155489,2
98234,2
195381,2
242801,2
32639,2
80094,2
143556,2
34023,2
98575,2
34024,2
56749,2
268203,2
53581,2
53588,2
224825,2
176835,2
62146,2
62148,2
122538,2
237370,2
237371,2
237372,2
73500,2
172456,2
216053,2
177255,2
187490,2
55724,2
55722,2
111408,2
166423,2
119653,2
119651,2
126322,2
159670,2
127055,2
127057,2
142986,2
223095,2
223091,2
114585,2
250795,2
250798,2
167779,2
167773,2
293730,2
60171,2
60177,2
134811,2
134815,2
199504,2
27889,2
18848,2
67250,2
67255,2
273939,2
273933,2
225798,2
68550,2
103384,2
108379,2
170740,2
170746,2
170748,2
186760,2
186761,2
145890,2
145899,2
136069,2
241133,2
240664,2
240665,2
286195,2
140115,2
286190,2
109024,2
181686,2
177215,2
173460,2
75625,2
75623,2
66610,2
208217,2
274821,2
143117,2
312053,2
30497,2
123478,2
322627,2
33262,2
33267,2
71016,2
87022,2
87023,2
306216,2
306217,2
247039,2
76545,2
111527,2
123172,2
259379,2
133691,2
307163,2
266734,2
69935,2
69936,2
13717,2
192752,2
192756,2
192757,2
192754,2
192755,2
49039,2
49034,2
48346,2
44213,2
99267,2
99265,2
45043,2
21743,2
306949,2
86235,2
38464,2
169862,2
44311,2
67723,2
67722,2
91196,2
62261,2
112882,2
112883,2
112886,2
164764,2
194874,2
91641,2
91645,2
144071,2
145307,2
145301,2
343929,2
129504,2
129507,2
129503,2
129508,2
136995,2
230026,2
142829,2
142828,2
220429,2
204743,2
141551,2
204749,2
25583,2
187984,2
139815,2
187983,2
209042,2
209046,2
209044,2
222488,2
337397,2
102634,2
337398,2
146020,2
146023,2
133217,2
210413,2
279075,2
108230,2
108239,2
240306,2
77161,2
248592,2
295,2
281780,2
43981,2
212191,2
219897,2
124599,2
124594,2
124591,2
173782,2
205249,2
124933,2
121413,2
121411,2
246797,2
134145,2
125248,2
125246,2
133236,2
317654,2
122147,2
89543,2
217682,2
139042,2
193362,2
88255,2
92862,2
286844,2
127881,2
88630,2
255819,2
10974,2
10976,2
10978,2
120355,2
142021,2
214332,2
214330,2
240952,2
240950,2
94018,2
162025,2
126527,2
64339,2
102380,2
102382,2
102383,2
272613,2
95767,2
95765,2
211532,2
163378,2
68903,2
147202,2
67687,2
142589,2
142586,2
142585,2
143232,2
107265,2
107266,2
107260,2
107262,2
152304,2
221633,2
140526,2
140529,2
189486,2
74107,2
241274,2
25425,2
54407,2
173819,2
173814,2
98286,2
57302,2
57308,2
209362,2
209360,2
209361,2
113428,2
113424,2
113421,2
182136,2
182138,2
99185,2
54490,2
353019,2
76195,2
231623,2
111039,2
103825,2
103823,2
131524,2
81798,2
224340,2
280852,2
160463,2
135319,2
135318,2
160467,2
135314,2
135316,2
66966,2
66967,2
162591,2
235621,2
124413,2
124417,2
175437,2
152294,2
121595,2
121592,2
121593,2
243156,2
121598,2
237084,2
191821,2
191824,2
191829,2
125677,2
151173,2
151171,2
151170,2
151175,2
221979,2
50991,2
50995,2
160529,2
160523,2
253777,2
241966,2
241967,2
25153,2
25150,2
25155,2
82572,2
117362,2
105755,2
141901,2
152885,2
152882,2
152883,2
152880,2
269694,2
81004,2
81005,2
81000,2
210844,2
210841,2
210842,2
275652,2
116017,2
264314,2
157100,2
116019,2
116018,2
278158,2
58369,2
58362,2
3301,2
142426,2
142421,2
97550,2
106479,2
150061,2
23126,2
23122,2
161196,2
161197,2
161194,2
196349,2
161195,2
34601,2
180009,2
180001,2
180003,2
55207,2
29237,2
341903,2
189524,2
22292,2
29233,2
24634,2
152399,2
191303,2
297751,2
98563,2
204587,2
186879,2
130104,2
130102,2
130100,2
108721,2
185521,2
135884,2
135888,2
45985,2
39738,2
212112,2
212118,2
14548,2
230039,2
230033,2
14542,2
14545,2
322146,2
89115,2
89116,2
322149,2
144805,2
213646,2
225776,2
144809,2
144808,2
260432,2
161942,2
88246,2
19866,2
205219,2
151613,2
153045,2
43158,2
152319,2
149019,2
151619,2
162417,2
198684,2
68107,2
143665,2
155835,2
79063,2
156561,2
156566,2
263317,2
263315,2
59341,2
124963,2
151039,2
151037,2
189059,2
227843,2
160488,2
160483,2
160481,2
55985,2
220705,2
96000,2
114771,2
104369,2
55992,2
104362,2
96005,2
104364,2
104367,2
105099,2
198887,2
198881,2
293165,2
113811,2
257841,2
165557,2
197772,2
197771,2
116689,2
67448,2
37877,2
37874,2
37873,2
37879,2
48067,2
132401,2
188597,2
188596,2
91560,2
91561,2
25825,2
186533,2
66716,2
66710,2
145664,2
145665,2
136239,2
136238,2
101651,2
136234,2
136232,2
136231,2
171860,2
57939,2
130299,2
131175,2
131173,2
131172,2
92030,2
117237,2
198891,2
184595,2
117231,2
117238,2
109472,2
200678,2
25886,2
196267,2
115829,2
134498,2
146502,2
146500,2
203322,2
41670,2
41676,2
36641,2
195848,2
194470,2
171037,2
171031,2
212097,2
212093,2
212098,2
245388,2
219517,2
97321,2
158062,2
158060,2
158066,2
158064,2
158065,2
261629,2
307757,2
160977,2
207953,2
207955,2
207959,2
170349,2
247205,2
303056,2
56999,2
90968,2
260577,2
90965,2
90961,2
90960,2
155572,2
155570,2
82925,2
82927,2
82928,2
118252,2
118255,2
118256,2
198710,2
198711,2
190529,2
190528,2
193873,2
295202,2
195098,2
290186,2
63388,2
63385,2
63386,2
157556,2
157553,2
223427,2
223423,2
158851,2
158858,2
268114,2
268115,2
54127,2
54125,2
291276,2
20204,2
106825,2
62035,2
62032,2
156680,2
156681,2
258426,2
23579,2
126432,2
126435,2
126437,2
294271,2
296725,2
50688,2
63027,2
26165,2
166517,2
166518,2
74909,2
53692,2
15758,2
56386,2
4802,2
143929,2
143924,2
185955,2
34808,2
83521,2
251352,2
188393,2
252129,2
33469,2
147124,2
144470,2
144476,2
144477,2
100406,2
56652,2
185378,2
4100,2
86009,2
86008,2
86006,2
86005,2
86002,2
86000,2
91247,2
91241,2
101106,2
244363,2
101756,2
229647,2
241624,2
241623,2
140201,2
140206,2
140205,2
125813,2
140208,2
201861,2
201860,2
201862,2
308704,2
173511,2
173510,2
141150,2
141157,2
141158,2
103661,2
328278,2
324564,2
70477,2
70479,2
71702,2
67470,2
11081,2
144582,2
122359,2
87152,2
122353,2
306368,2
306366,2
306367,2
207850,2
126980,2
126981,2
145677,2
158185,2
61886,2
119408,2
13623,2
319629,2
49105,2
56817,2
167159,2
143808,2
143804,2
143805,2
195359,2
63225,2
63220,2
95153,2
238134,2
173200,2
231415,2
114939,2
114931,2
114932,2
114933,2
147491,2
147490,2
147496,2
147494,2
335083,2
209908,2
209902,2
331073,2
165140,2
225856,2
205105,2
140775,2
166492,2
166497,2
182533,2
153817,2
250763,2
249949,2
139928,2
139921,2
75047,2
209139,2
209138,2
209137,2
209136,2
209135,2
172956,2
172958,2
83481,2
83483,2
83489,2
273760,2
33847,2
33845,2
226793,2
33848,2
325944,2
17745,2
239283,2
241184,2
180565,2
69392,2
90530,2
90535,2
90536,2
90537,2
7888,2
128618,2
128619,2
128613,2
128610,2
128611,2
128614,2
128615,2
48562,2
252852,2
173498,2
161477,2
161476,2
161478,2
310844,2
121708,2
121704,2
208614,2
95019,2
95010,2
169606,2
11160,2
11163,2
284352,2
164188,2
164189,2
164184,2
190927,2
190922,2
190920,2
126860,2
296377,2
296373,2
213563,2
5668,2
214121,2
16245,2
69985,2
69987,2
107524,2
65515,2
65519,2
192786,2
94163,2
94160,2
162117,2
162111,2
242522,2
157397,2
104875,2
264188,2
102091,2
102096,2
27545,2
27544,2
79386,2
133734,2
68836,2
68837,2
68835,2
68833,2
68830,2
231480,2
91691,2
26633,2
335323,2
182612,2
182618,2
87687,2
203333,2
276519,2
22025,2
22024,2
22020,2
22028,2
77740,2
31978,2
31976,2
266935,2
328644,2
181143,2
104001,2
141589,2
141582,2
139736,2
74213,2
321921,2
28438,2
282239,2
201629,2
230668,2
183176,2
228003,2
239322,2
97121,2
97124,2
231139,2
200972,2
16734,2
16736,2
16737,2
119833,2
88058,2
69211,2
49554,2
49553,2
219860,2
219861,2
90475,2
90471,2
90470,2
135407,2
135409,2
215377,2
162689,2
48687,2
285102,2
47627,2
10196,2
10191,2
163554,2
158075,2
191952,2
203547,2
154931,2
257607,2
242114,2
26532,2
52822,2
322274,2
160905,2
170370,2
150131,2
150139,2
186397,2
309419,2
5452,2
141876,2
141875,2
141878,2
102352,2
187447,2
271378,2
181245,2
67438,2
166950,2
263795,2
106508,2
106504,2
180135,2
132699,2
132694,2
267947,2
72527,2
72529,2
181265,2
181268,2
181269,2
189455,2
231033,2
77461,2
85267,2
125175,2
5060,2
38552,2
210457,2
125171,2
255573,2
70789,2
39601,2
182188,2
44968,2
44963,2
212607,2
242462,2
154831,2
230146,2
357777,2
230149,2
124883,2
124886,2
89207,2
5839,2
155394,2
121900,2
150486,2
150487,2
150482,2
260327,2
240434,2
240438,2
162528,2
162529,2
162523,2
176155,2
176151,2
20855,2
46950,2
152223,2
149705,2
96529,2
157762,2
28477,2
155943,2
79773,2
79772,2
88348,2
59239,2
59230,2
196172,2
196174,2
196178,2
107926,2
107923,2
115952,2
115955,2
115957,2
115956,2
227934,2
342038,2
63399,2
114607,2
114604,2
114605,2
105789,2
186210,2
186211,2
301368,2
111594,2
111590,2
99037,2
168908,2
109923,2
39526,2
113923,2
298550,2
172506,2
229728,2
229726,2
133843,2
133841,2
133846,2
133844,2
234497,2
234491,2
234498,2
234499,2
217917,2
273654,2
299684,2
268104,2
132710,2
277085,2
177179,2
9403,2
135873,2
178141,2
135876,2
135877,2
135878,2
38451,2
38453,2
38452,2
104226,2
38459,2
270533,2
204575,2
141742,2
141744,2
329466,2
175154,2
175152,2
175159,2
175158,2
243679,2
118538,2
118539,2
118535,2
118536,2
118537,2
62047,2
41702,2
218733,2
195932,2
195931,2
262221,2
262222,2
143135,2
7720,2
7727,2
60651,2
245092,2
245097,2
200188,2
318106,2
318105,2
215841,2
82818,2
199139,2
199134,2
82359,2
260481,2
57952,2
78304,2
168299,2
194412,2
78278,2
156593,2
156595,2
156599,2
234684,2
259135,2
259132,2
259133,2
58420,2
21986,2
58428,2
169526,2
209797,2
179546,2
197144,2
109529,2
106956,2
98158,2
224999,2
111479,2
145085,2
174312,2
174313,2
174310,2
174311,2
55945,2
55942,2
166601,2
166606,2
223671,2
93830,2
112433,2
84769,2
167551,2
108991,2
108999,2
222102,2
34410,2
208675,2
34937,2
34932,2
34931,2
349896,2
171693,2
170563,2
170564,2
170566,2
273752,2
159111,2
172587,2
277128,2
177030,2
177031,2
277127,2
310219,2
211399,2
209483,2
240041,2
240042,2
248679,2
248673,2
140379,2
140373,2
201917,2
201919,2
80925,2
28003,2
154686,2
267607,2
319176,2
99813,2
99819,2
163828,2
292125,2
297433,2
191249,2
259156,2
166370,2
64890,2
93895,2
61978,2
159079,2
69711,2
49211,2
190598,2
190593,2
190595,2
2790,2
167023,2
108602,2
108605,2
60621,2
99444,2
216689,2
111987,2
111989,2
109554,2
113100,2
53814,2
114805,2
91869,2
144259,2
67900,2
67906,2
67905,2
182482,2
182481,2
182480,2
196567,2
294950,2
261829,2
145128,2
101178,2
36217,2
85312,2
85313,2
277451,2
194358,2
136351,2
274373,2
275420,2
306643,2
61308,2
208739,2
47971,2
171556,2
171555,2
171554,2
171553,2
120264,2
155244,2
276199,2
276198,2
276194,2
110211,2
349923,2
279212,2
314570,2
241695,2
12706,2
42457,2
249063,2
215417,2
64700,2
69084,2
69081,2
231506,2
69088,2
69089,2
190026,2
90227,2
90220,2
90222,2
120944,2
118933,2
187323,2
175795,2
175796,2
48410,2
216336,2
92717,2
224013,2
168649,2
169115,2
169112,2
178214,2
95301,2
189919,2
148944,2
148947,2
148940,2
100060,2
212362,2
242783,2
154156,2
258128,2
275205,2
116930,2
100433,2
253898,2
193541,2
193544,2
166232,2
260646,2
93916,2
107417,2
112307,2
112309,2
271520,2
157480,2
157482,2
115656,2
111828,2
131911,2
111822,2
131915,2
185270,2
185273,2
185278,2
95464,2
208706,2
73861,2
23469,2
79110,2
100148,2
100149,2
100144,2
182726,2
182720,2
276604,2
211802,2
180387,2
180381,2
181039,2
138662,2
138661,2
138667,2
125731,2
85291,2
125738,2
104139,2
85298,2
5298,2
5296,2
202834,2
114467,2
70910,2
237871,2
283258,2
283259,2
201710,2
96325,2
214643,2
215595,2
215597,2
215593,2
215599,2
228718,2
136555,2
136553,2
213348,2
69325,2
80765,2
80762,2
42556,2
97058,2
97056,2
90584,2
7834,2
119949,2
119946,2
119947,2
119944,2
119940,2
247507,2
247508,2
152073,2
152072,2
152076,2
152074,2
152078,2
1944,2
162773,2
162772,2
162777,2
162776,2
179042,2
163424,2
178396,2
280190,2
175616,2
175610,2
175611,2
252882,2
282974,2
161480,2
161486,2
27717,2
27718,2
174563,2
35125,2
78812,2
117980,2
182478,2
182479,2
52914,2
52911,2
184261,2
60867,2
165481,2
165488,2
150001,2
253913,2
92969,2
105578,2
105570,2
105571,2
301551,2
351792,2
264133,2
9019,2
30029,2
78029,2
233771,2
184064,2
184062,2
184069,2
275073,2
182882,2
86626,2
157362,2
40645,2
268305,2
109790,2
79376,2
109795,2
321405,2
188037,2
188039,2
230456,2
23349,2
23348,2
76821,2
76828,2
128370,2
128372,2
162224,2
184835,2
138781,2
138782,2
281139,2
170811,2
18995,2
175362,2
300934,2
178622,2
178623,2
178621,2
178626,2
178624,2
206348,2
206347,2
117611,2
117612,2
117613,2
257055,2
96286,2
201696,2
89986,2
89984,2
116569,2
18723,2
19068,2
121834,2
121830,2
62919,2
260210,2
260218,2
87162,2
54821,2
152137,2
78599,2
78597,2
243277,2
243274,2
243278,2
24344,2
187617,2
66328,2
192805,2
241893,2
93717,2
51544,2
61675,2
60989,2
60982,2
196006,2
52899,2
107819,2
52895,2
104542,2
104546,2
104548,2
227625,2
138233,2
138237,2
138238,2
14038,2
167342,2
38726,2
30559,2
30550,2
202406,2
40110,2
85804,2
15782,2
95927,2
39452,2
120395,2
31605,2
229830,2
133931,2
100780,2
100784,2
100785,2
100789,2
201326,2
117048,2
218019,2
218014,2
323741,2
205310,2
270222,2
247153,2
80087,2
217258,2
80083,2
84365,2
84363,2
159384,2
243706,2
176282,2
176287,2
192390,2
176285,2
155421,2
176288,2
8651,2
8650,2
110655,2
127313,2
195627,2
195624,2
214485,2
214487,2
214488,2
7432,2
81529,2
115072,2
63964,2
63963,2
150455,2
150450,2
115070,2
158207,2
124830,2
124831,2
124835,2
199627,2
199628,2
49485,2
90741,2
90740,2
175330,2
186045,2
186041,2
186049,2
222279,2
143587,2
222276,2
99657,2
78411,2
78413,2
109343,2
109344,2
187792,2
2490,2
251386,2
122527,2
107995,2
52656,2
221257,2
23797,2
23794,2
143603,2
214983,2
75907,2
200305,2
200304,2
36088,2
36080,2
36082,2
205488,2
227984,2
166776,2
166772,2
166771,2
33102,2
123438,2
159801,2
123433,2
123437,2
180899,2
271047,2
38686,2
30454,2
83303,2
155001,2
161742,2
87534,2
87537,2
87532,2
87538,2
284823,2
171764,2
171767,2
35971,2
35970,2
120507,2
120319,2
100620,2
120311,2
120310,2
120317,2
21029,2
241409,2
12197,2
159054,2
159051,2
249650,2
253229,2
249657,2
277058,2
21896,2
101578,2
101579,2
62544,2
62542,2
20779,2
99528,2
200801,2
116900,2
207109,2
44617,2
193534,2
129067,2
129068,2
29445,2
29447,2
269991,2
111086,2
95149,2
221260,2
335838,2
169385,2
169380,2
28310,2
28316,2
258379,2
195986,2
195980,2
195988,2
306540,2
149884,2
